UTC0;Input0;134_0;76_0;125_0 (Info_to_ignore: TickSize: 0.01 PointValue: 1000)
1/28/2019 10:00:00 PM;52.49;0;42.5452123988481;-2.72424017790956
1/29/2019 12:00:00 AM;52.46;0.956521739130435;41.8488857787693;-0.114242193450119
1/29/2019 1:00:00 AM;52.26;0.91304347826087;37.4485054336296;-0.495049504950505
1/29/2019 2:00:00 AM;52.59;0.869565217391304;47.295861909002;0.133282559025134
1/29/2019 3:00:00 AM;52.56;0.826086956521739;46.5779773822558;0.0761614623000745
1/29/2019 4:00:00 AM;52.51;0.782608695652174;45.3426784883694;-0.0190403655750288
1/29/2019 5:00:00 AM;52.5;0.739130434782609;45.0851415411512;-0.038080731150044
1/29/2019 6:00:00 AM;52.8;0.695652173913043;53.5996497582527;0.533130236100522
1/29/2019 7:00:00 AM;52.59;0.652173913043478;47.9903766905613;0.133282559025134
1/29/2019 8:00:00 AM;52.45;0.608695652173913;44.6366357709618;-0.133282559025134
1/29/2019 9:00:00 AM;52.61;0.565217391304348;49.0213408706954;0.171363290175164
1/29/2019 10:00:00 AM;52.9;0.521739130434783;55.8469487729863;0.723533891850715
1/29/2019 11:00:00 AM;52.88;0.478260869565217;55.2970640139823;0.685453160700684
1/29/2019 12:00:00 PM;52.79;0.434782608695652;52.7786467918468;0.514089870525506
1/29/2019 1:00:00 PM;52.81;0.391304347826087;53.2877763585251;0.552170601675551
1/29/2019 2:00:00 PM;52.9;0.347826086956522;55.6072992078227;0.723533891850715
1/29/2019 2:21:00 PM;53.29;0.332608695652174;63.9589500410664;1.46610814927646
1/29/2019 2:41:00 PM;53.73;0.318115942028986;70.6644070821392;2.30388423457729
1/29/2019 3:04:00 PM;54.05;0.301449275362319;74.3954487854542;2.9131759329779
1/29/2019 3:18:00 PM;54.07;0.291304347826087;74.6127765134696;2.95125666412795
1/29/2019 3:53:00 PM;53.78;0.265942028985507;65.8808539222876;2.3990860624524
1/29/2019 4:15:00 PM;53.69;0.25;63.4010226436606;2.22772277227722
1/29/2019 4:44:00 PM;53.82;0.228985507246377;65.4254622378492;2.47524752475247
