UTC0;Input0;136_0;134_0;97_0;98_0;125_0;127_0;128_0 (Info_to_ignore: TickSize: 0.01 PointValue: 1000)
11/19/2018 10:00:00 AM;58.01;0;0.521739130434783;0.0477720928799172;0.00384006493774629;0.103537532355471;46.0000000000001;22.9999999999997
11/19/2018 11:00:00 AM;57.88;0;0.478260869565217;0.0184979345268204;-0.0203472747322805;-0.120793787748059;58.9999999999996;22.0000000000006
11/19/2018 12:00:00 PM;57.58;0;0.434782608695652;-0.0285800862287715;-0.0539402363902979;-0.638481449525461;89.0000000000001;3.00000000000011
11/19/2018 1:00:00 PM;57.66;0;0.391304347826087;-0.0587571100546143;-0.0672938081729125;-0.500431406384825;81.0000000000002;15.9999999999997
11/19/2018 1:46:00 PM;57.25;0;0.357971014492754;-0.114437033450308;-0.098378985254885;-1.20793787748059;122;3.99999999999991
11/19/2018 2:03:00 PM;56.8;0;0.345652173913043;-0.192654215216727;-0.141276933617043;-1.98446937014669;167;19.9999999999996
11/19/2018 2:34:00 PM;56.89;0;0.323188405797101;-0.244560506170863;-0.154546579656944;-1.82916307161346;158;28.9999999999999
11/19/2018 2:55:00 PM;56.32;0;0.307971014492754;-0.327910899298217;-0.190317578227438;-2.81276962899051;215;3.00000000000011
11/19/2018 3:17:00 PM;56.82;0;0.292028985507246;-0.34959099762537;-0.169598141243673;-1.94995685936152;165;61.9999999999997
11/19/2018 3:41:00 PM;57.29;0;0.27463768115942;-0.325100009162313;-0.116085722224492;-1.13891285591027;118;109
11/19/2018 4:05:00 PM;57.24;0;0.257246376811594;-0.306195673367462;-0.0777451091437132;-1.22519413287317;123;104
11/19/2018 4:25:00 PM;57.14;0;0.242753623188406;-0.295872382663617;-0.0539374547518948;-1.39775668679897;133;93.9999999999998
11/19/2018 5:06:00 PM;57.42;0;0.21304347826087;-0.26207638701058;-0.0161131672790863;-0.914581535806732;105;122
11/19/2018 6:06:00 PM;57.67;0;0.169565217391304;-0.212668397401956;0.0266358578636308;-0.483175150992237;79.9999999999997;147
11/19/2018 7:06:00 PM;58.02;0;0.126086956521739;-0.143614634632783;0.0765516965062427;0.120793787748059;44.9999999999996;182
11/19/2018 7:30:00 PM;58.25;0;0.108695652173913;-0.0695284713847713;0.120510287803404;0.517687661777389;21.9999999999999;205
11/19/2018 8:30:00 PM;58.26;0;0.0652173913043478;-0.00989368853935702;0.144116056519054;0.534943917169966;24.0000000000002;206
11/19/2018 9:30:00 PM;58.27;0;0.0217391304347826;0.0377391890579375;0.153399147293079;0.552200172562554;22.9999999999997;207
11/19/2018 10:00:00 PM;58.3;1;0;0.0770214813172672;0.154145151641927;0.603968938740284;20.0000000000003;209.999999999999
11/20/2018 12:00:00 AM;58.3;0;0.956521739130435;0.106920468343041;0.147235310934161;-0.0171497170296778;6.00000000000023;4.99999999999972
11/20/2018 1:00:00 AM;58.23;0;0.91304347826087;0.123543088168439;0.131086344607647;-0.137197736237361;13.0000000000003;4.99999999999972
11/20/2018 2:00:00 AM;58.2;0;0.869565217391304;0.132765447425733;0.112246963091953;-0.188646887326358;15.9999999999997;12.0000000000005
11/20/2018 3:00:00 AM;58.04;0;0.826086956521739;0.125714413254947;0.0841567431369333;-0.463042359801069;32;3.99999999999991
11/20/2018 4:00:00 AM;57.97;0;0.782608695652174;0.113173410263535;0.057292592116417;-0.583090379008752;39.0000000000001;7.99999999999983
11/20/2018 5:00:00 AM;57.99;0;0.739130434782609;0.103653554241617;0.0382181888755996;-0.548790944949409;36.9999999999997;10.0000000000001
11/20/2018 6:00:00 AM;57.9;0;0.695652173913043;0.0878342533214038;0.0179191103643088;-0.703138398216436;46.0000000000001;5.99999999999952
11/20/2018 7:00:00 AM;57.81;0;0.652173913043478;0.0672597668076094;-0.00212430091958855;-0.85748585148345;54.9999999999997;7.00000000000003
11/20/2018 8:00:00 AM;57.87;0;0.608695652173913;0.0551599865838881;-0.0113792649146479;-0.754587549305445;49.0000000000002;12.9999999999995
11/20/2018 9:00:00 AM;57.61;0;0.565217391304348;0.0243107572167744;-0.0337827954254092;-1.20048019207684;75;8.99999999999963
11/20/2018 10:00:00 AM;57.56;0;0.521739130434783;-0.00412451658614543;-0.0497744553826633;-1.28622877722518;79.9999999999997;13.0000000000003
11/20/2018 11:00:00 AM;57.94;0;0.478260869565217;0.00395752834417351;-0.0333539283618755;-0.634539530097761;42.0000000000002;50.9999999999998
11/20/2018 12:00:00 PM;58.12;0;0.434782608695652;0.0246034891489089;-0.0101663740457121;-0.325844623563719;24.0000000000002;68.9999999999998
11/20/2018 1:00:00 PM;57.78;0;0.391304347826087;0.0133762107007769;-0.0171149219950753;-0.90893500257246;57.9999999999998;35.0000000000001
11/20/2018 1:22:00 PM;57.19;0;0.37536231884058;-0.0426380525927854;-0.05850334823091;-1.92076830732294;117;1.9999999999996
11/20/2018 1:59:00 PM;57.07;0;0.348550724637681;-0.0956106172519213;-0.0891807303120368;-2.12656491167896;129;7.99999999999983
11/20/2018 2:17:00 PM;56.92;0;0.335507246376812;-0.147989571132989;-0.113247747354483;-2.38381066712399;144;24.0000000000002
11/20/2018 2:41:00 PM;56.92;0;0.318115942028986;-0.187340722223475;-0.122079118755975;-2.38381066712399;144;35.0000000000001
11/20/2018 2:53:00 PM;56.49;0;0.309420289855072;-0.250338453451363;-0.148061479987091;-3.12124849939976;187;1.00000000000051
11/20/2018 3:01:00 PM;55.86;0;0.303623188405797;-0.347099200670357;-0.195857781764868;-4.20168067226891;250;7.00000000000003
11/20/2018 3:09:00 PM;55.32;0;0.297826086956522;-0.462030279537991;-0.248631088506002;-5.12776539187104;304;17.0000000000002
11/20/2018 3:16:00 PM;54.89;0;0.292753623188406;-0.581112688570613;-0.294170798030899;-5.8652032241468;347;27.0000000000003
11/20/2018 3:29:00 PM;55.01;0;0.283333333333333;-0.658215855891655;-0.297019172281552;-5.65940661979078;335;46.0000000000001
11/20/2018 3:45:00 PM;55.37;0;0.271739130434783;-0.682405336204255;-0.256966922075322;-5.0420168067227;299;82
11/20/2018 4:02:00 PM;55.79;0;0.259420289855072;-0.660076235751681;-0.187710257298199;-4.3217286914766;257;124
11/20/2018 4:25:00 PM;55.39;0;0.242753623188406;-0.666968521884257;-0.15568203474462;-5.00771737266335;297;84.0000000000003
11/20/2018 4:51:00 PM;54.96;0;0.223913043478261;-0.699069674587733;-0.150226549958476;-5.74515520493912;340;41.0000000000004
11/20/2018 5:43:00 PM;55.27;0;0.186231884057971;-0.691524199645016;-0.114144860012608;-5.21351397701938;309;72.0000000000006
11/20/2018 6:15:00 PM;54.45;0;0.16304347826087;-0.743144990505904;-0.132612520698796;-6.61979077345224;391;27.0000000000003
11/20/2018 6:39:00 PM;54;0;0.145652173913043;-0.811017177186024;-0.160387765903133;-7.39152803978735;436;31.0000000000002
11/20/2018 7:29:00 PM;54.29;0;0.109420289855072;-0.831817127693974;-0.144950173128866;-6.89418624592695;407;60.0000000000001
11/20/2018 8:29:00 PM;54.27;0;0.0659420289855072;-0.840229429343282;-0.122689979822539;-6.92848567998628;409;58.0000000000005
11/20/2018 9:29:00 PM;54.16;0;0.022463768115942;-0.84601992859168;-0.10278438325675;-7.11713256731265;420;46.9999999999999
11/20/2018 10:00:00 PM;54.31;1;0;-0.828949579813738;-0.0685712275830463;-6.8598868118676;405;62.0000000000005
11/21/2018 12:00:00 AM;54.4;0;0.956521739130435;-0.798949168892982;-0.030856653329832;0.165715337875154;7.00000000000003;8.99999999999963
11/21/2018 1:00:00 AM;54.51;0;0.91304347826087;-0.757564810833777;0.00842216378349792;0.368256306389239;1.00000000000051;19.9999999999996
11/21/2018 2:00:00 AM;55.03;0;0.869565217391304;-0.67502646978074;0.0727684038692287;1.32572270300129;15.9999999999997;71.9999999999999
11/21/2018 3:00:00 AM;55;0;0.826086956521739;-0.605060231408352;0.114187713793293;1.2704842570429;18.9999999999998;68.9999999999998
11/21/2018 4:00:00 AM;55.12;0;0.782608695652174;-0.533775455117635;0.148377992067208;1.49143804087644;7.00000000000003;80.9999999999995
11/21/2018 5:00:00 AM;55.3;0;0.739130434782609;-0.457483673634961;0.179735818839906;1.82286871662676;1.00000000000051;98.9999999999995
11/21/2018 6:00:00 AM;55.1;0;0.695652173913043;-0.408451837161245;0.183014124250898;1.45461241023752;29.9999999999997;78.9999999999999
11/21/2018 7:00:00 AM;55.14;0;0.652173913043478;-0.36219097568285;0.183419988583434;1.52826367151537;25.9999999999998;82.9999999999998
11/21/2018 8:00:00 AM;55.28;0;0.608695652173913;-0.310651087337298;0.187967901543188;1.78604308598785;11.9999999999997;96.9999999999999
11/21/2018 9:00:00 AM;55.44;0;0.565217391304348;-0.253967116840499;0.19572149763199;2.08064813109924;9.00000000000034;113
11/21/2018 10:00:00 AM;55.47;0;0.521739130434783;-0.204269224094105;0.196335512302707;2.13588657705763;13.0000000000003;116
11/21/2018 11:00:00 AM;55.21;0;0.478260869565217;-0.183745014972644;0.173487777139335;1.65715337875161;43;89.9999999999999
11/21/2018 12:00:00 PM;55.25;0;0.434782608695652;-0.162379950675515;0.155882273149171;1.73080464002946;39.0000000000001;93.9999999999998
11/21/2018 1:00:00 PM;55.66;0;0.391304347826087;-0.111083903711382;0.165742656090643;2.48573006812741;7.00000000000003;134.999999999999
11/21/2018 2:00:00 PM;55.48;0;0.347826086956522;-0.0839877540533109;0.154271044598971;2.15429939237708;29.0000000000006;116.999999999999
11/21/2018 2:50:00 PM;55.57;0;0.311594202898551;-0.0546219643889714;0.146909467410649;2.32001473025225;20.0000000000003;126
11/21/2018 3:36:00 PM;55.01;0;0.278260869565217;-0.0756644714680306;0.100693568265272;1.28889707236236;76.0000000000005;69.9999999999996
11/21/2018 4:02:00 PM;55.25;0;0.259420289855072;-0.0721431938636741;0.0833718766957025;1.73080464002946;52.0000000000003;93.9999999999998
11/21/2018 4:35:00 PM;56.16;0;0.235507246376812;0.00403037911824811;0.1276363597421;3.40637083410052;6.00000000000023;184.999999999999
11/21/2018 5:04:00 PM;56.54;0;0.214492753623188;0.0939779889574268;0.174067175665023;4.1060578162401;24.0000000000002;223
11/21/2018 6:04:00 PM;56.31;0;0.171014492753623;0.145031210467245;0.180096317739873;3.68256306389247;46.9999999999999;200
11/21/2018 7:04:00 PM;55.89;0;0.127536231884058;0.149873122357072;0.147950583703759;2.90922482047505;89.0000000000001;158
11/21/2018 8:04:00 PM;55.28;0;0.0840579710144927;0.103297718597169;0.0811001439550854;1.78604308598785;150;96.9999999999999
11/21/2018 9:04:00 PM;55.41;0;0.0405797101449275;0.0760002060377403;0.0430421051165255;2.02540968514085;137;109.999999999999
11/21/2018 10:00:00 PM;55.56;1;0;0.0657129787500139;0.0262039022630393;2.30160191493279;122;125
11/22/2018 12:00:00 AM;55.57;0;0.947368421052632;0.057702040233977;0.0145543709976019;-0.0179920834832638;10.9999999999999;4.99999999999972
11/22/2018 1:00:00 AM;55.69;0;0.894736842105263;0.0603407403683178;0.0137544569055542;0.19791291831594;0;18
11/22/2018 2:00:00 AM;55.33;0;0.842105263157895;0.0330025055406011;-0.01086702233773;-0.449802087081684;41.0000000000004;7.00000000000003
11/22/2018 3:00:00 AM;55.32;0;0.789473684210526;0.0104098428631545;-0.0267677480121413;-0.467794170564948;42.0000000000002;6.00000000000023
11/22/2018 4:00:00 AM;55.35;0;0.736842105263158;-0.00501642952360726;-0.0337552163191225;-0.413817920115144;39.0000000000001;14.9999999999999
11/22/2018 5:00:00 AM;55.35;0;0.684210526315789;-0.0170453730799167;-0.0366273279003455;-0.413817920115144;39.0000000000001;14.9999999999999
11/22/2018 6:00:00 AM;55.36;0;0.631578947368421;-0.0254777889934843;-0.0360477950511305;-0.39582583663188;38.0000000000003;15.9999999999997
11/22/2018 7:00:00 AM;55.42;0;0.578947368421053;-0.0270077126979302;-0.0300621750044611;-0.287873335732272;32;21.9999999999999
11/22/2018 8:00:00 AM;55.39;0;0.526315789473684;-0.0302917530624001;-0.0266769722951448;-0.341849586182076;35.0000000000001;18.9999999999998
11/22/2018 9:00:00 AM;54.74;0;0.473684210526316;-0.0843713658486607;-0.0646052680651243;-1.51133501259445;100;30.0000000000004
11/22/2018 10:00:00 AM;54.77;0;0.421052631578947;-0.123386773406573;-0.082896540498429;-1.45735876214465;96.9999999999999;33.0000000000005
11/22/2018 11:00:00 AM;54.84;0;0.368421052631579;-0.146964237750737;-0.0851792038740747;-1.33141417776178;89.9999999999999;40.0000000000006
11/22/2018 12:00:00 PM;54.95;0;0.315789473684211;-0.154986875197004;-0.0745614730562732;-1.13350125944584;78.9999999999999;51.0000000000005
11/22/2018 1:00:00 PM;55.45;0;0.263157894736842;-0.11962014527375;-0.0313557945064153;-0.233897085282468;28.9999999999999;101.000000000001
11/22/2018 2:00:00 PM;55.47;0;0.210526315789474;-0.0889525347039779;-0.000550547149314781;-0.19791291831594;27.0000000000003;103
11/22/2018 3:00:00 PM;55.26;0;0.157894736842105;-0.0806636371384428;0.00619068033297625;-0.575746671464556;48.0000000000004;82
11/22/2018 4:00:00 PM;55.05;0;0.105263157894737;-0.0900023796481975;-0.00251844974142271;-0.953580424613172;69.0000000000005;60.9999999999999
11/22/2018 5:00:00 PM;54.81;0;0.0526315789473684;-0.115438689253871;-0.022363807477677;-1.38539042821158;93;37.0000000000005
11/22/2018 6:00:00 PM;54.77;1;0;-0.137242764423512;-0.0353343061178541;-1.45735876214465;96.9999999999999;33.0000000000005
11/23/2018 12:00:00 AM;54.95;0;0.949367088607595;-0.138402734833647;-0.0291954212223919;0.292024091987596;8.99999999999963;19.0000000000005
11/23/2018 1:00:00 AM;54.79;0;0.89873417721519;-0.150497837179664;-0.0330324188547267;0;25;10.0000000000001
11/23/2018 2:00:00 AM;54.87;0;0.848101265822785;-0.151877215517082;-0.027529437753716;0.146012045993791;17.0000000000002;22.9999999999997
11/23/2018 3:00:00 AM;54.75;0;0.79746835443038;-0.160799780134532;-0.0291616018969326;-0.0730060229968957;28.9999999999999;10.9999999999999
11/23/2018 3:10:00 AM;53.95;0;0.789029535864979;-0.229775581129566;-0.0785099223135731;-1.53312648293484;109;9.00000000000034
11/23/2018 4:10:00 AM;54.29;0;0.738396624472574;-0.254075418591441;-0.0822478078203585;-0.912575287461216;75;54.9999999999997
11/23/2018 5:10:00 AM;54.31;0;0.687763713080169;-0.268622864824067;-0.0774362032423878;-0.876072275962761;72.9999999999997;57
11/23/2018 6:10:00 AM;54.13;0;0.637130801687764;-0.291318181788945;-0.0801052161658127;-1.2045993794488;90.9999999999997;39.0000000000001
11/23/2018 7:10:00 AM;54.2;0;0.586497890295359;-0.300195502125661;-0.0711860292020224;-1.07683883920423;83.9999999999996;46.0000000000001
11/23/2018 8:10:00 AM;54.2;0;0.535864978902954;-0.303729636268379;-0.0597761306757927;-1.07683883920423;83.9999999999996;46.0000000000001
11/23/2018 9:10:00 AM;54.22;0;0.485232067510549;-0.301441796793092;-0.0459906329604049;-1.04033582770579;82;47.9999999999997
11/23/2018 10:10:00 AM;54.11;0;0.434599156118143;-0.304989024591173;-0.039630288606788;-1.24110239094725;93;36.9999999999997
11/23/2018 10:30:00 AM;53.51;0;0.417721518987342;-0.35215578113278;-0.069437636118716;-2.33619273590071;153;5.99999999999952
11/23/2018 10:39:00 AM;52.77;0;0.410126582278481;-0.444127960404607;-0.129127852312435;-3.6868041613433;227;10.0000000000001
11/23/2018 11:39:00 AM;53.2;0;0.359493670886076;-0.476822654017525;-0.129458036740282;-2.90198941412666;184;55.0000000000004
11/23/2018 12:39:00 PM;53.14;0;0.308860759493671;-0.501790603098677;-0.123540788657147;-3.01149844862201;190;49.0000000000002
11/23/2018 1:16:00 PM;52.51;0;0.277637130801688;-0.565890385391896;-0.150112456760293;-4.16134331082315;253;0.999999999999801
11/23/2018 1:33:00 PM;51.95;0;0.263291139240506;-0.654334483936253;-0.19084524424372;-5.1834276327797;309;12.0000000000005
11/23/2018 1:56:00 PM;51.66;0;0.243881856540084;-0.73930539323527;-0.22065292283419;-5.71272129950721;338;13.9999999999993
11/23/2018 2:17:00 PM;52.18;0;0.226160337552743;-0.755971428803036;-0.189855166721565;-4.76364300054754;286;65.9999999999997
11/23/2018 2:42:00 PM;51.95;0;0.205063291139241;-0.77876138340681;-0.17011609706027;-5.1834276327797;309;43
11/23/2018 2:58:00 PM;52.21;0;0.191561181434599;-0.767001246604558;-0.126684768206415;-4.70888848329987;283;68.9999999999998
11/23/2018 3:30:00 PM;51.78;0;0.164556962025316;-0.78334870356457;-0.114425780133142;-5.49370323051651;326;25.9999999999998
11/23/2018 4:03:00 PM;51.89;0;0.136708860759494;-0.778454560686349;-0.0876253098039362;-5.29293666727505;315;36.9999999999997
11/23/2018 4:26:00 PM;52.11;0;0.117299578059072;-0.748198983665674;-0.0458957862266088;-4.89140354079212;293;65.9999999999997
11/23/2018 5:12:00 PM;51.91;0;0.0784810126582279;-0.731922403564965;-0.0236953649007203;-5.25643365577661;313;45.9999999999994
11/23/2018 6:04:00 PM;52.14;0;0.0345991561181435;-0.69248152281866;0.0125964126764679;-4.83664902354444;290;68.9999999999998
11/23/2018 6:45:00 PM;51.31;1;0;-0.719899846760228;-0.0118575290120798;-6.35152400073005;373;24.0000000000002
11/26/2018 12:00:00 AM;51.51;0;0.956521739130435;-0.717223036779856;-0.00734457522536647;-0.0582072176949964;49.0000000000002;48.9999999999995
11/26/2018 1:00:00 AM;51.7;0;0.91304347826087;-0.691795643925943;0.0144662541028376;0.310438494373309;29.9999999999997;68
11/26/2018 2:00:00 AM;51.57;0;0.869565217391304;-0.674360556716465;0.0255210730498523;0.0582072176949964;43;54.9999999999997
11/26/2018 3:00:00 AM;51.64;0;0.826086956521739;-0.647431521931637;0.0419600862677445;0.194024058983317;35.9999999999999;61.9999999999997
11/26/2018 4:00:00 AM;51.64;0;0.782608695652174;-0.618955138303271;0.0563491759168884;0.194024058983317;35.9999999999999;61.9999999999997
11/26/2018 5:00:00 AM;51.86;0;0.739130434782609;-0.572041103969909;0.0826105682002003;0.620876988746605;14.0000000000001;83.9999999999996
11/26/2018 6:00:00 AM;52.01;0;0.695652173913043;-0.516800295258932;0.110281101528942;0.911913077221573;5.00000000000043;98.9999999999995
11/26/2018 7:00:00 AM;52.04;0;0.652173913043478;-0.46523783492686;0.129474849488811;0.97012029491657;16.0000000000004;102
11/26/2018 8:00:00 AM;52.04;0;0.608695652173913;-0.419538040251567;0.140139715331283;0.97012029491657;16.0000000000004;102
11/26/2018 9:00:00 AM;52.07;0;0.565217391304348;-0.37655913513273;0.146494896360096;1.02832751261157;22.9999999999997;105
11/26/2018 10:00:00 AM;52.27;0;0.521739130434783;-0.322640515622169;0.160330812696526;1.4163756305782;7.00000000000003;125
11/26/2018 11:00:00 AM;51.96;0;0.478260869565217;-0.301449112693689;0.145217772500005;0.814901047729922;38.0000000000003;93.9999999999998
11/26/2018 12:00:00 PM;51.86;0;0.434782608695652;-0.289388052134981;0.12582306644697;0.620876988746605;48.0000000000004;83.9999999999996
11/26/2018 1:00:00 PM;52.18;0;0.391304347826087;-0.251113568197134;0.131278040307854;1.24175397749321;16.0000000000004;116
11/26/2018 2:00:00 PM;52.25;0;0.347826086956522;-0.212680698237882;0.135768728213684;1.37757081878153;14.0000000000001;123
11/26/2018 2:26:00 PM;52.49;0;0.328985507246377;-0.161000464529209;0.149959169537886;1.84322856034149;18.9999999999998;147
11/26/2018 2:49:00 PM;52.84;0;0.31231884057971;-0.0907552618853273;0.176163497745414;2.52231276678309;11.9999999999997;182
11/26/2018 3:20:00 PM;53.03;0;0.289855072463768;-0.019528903553109;0.197911884862106;2.89095847885138;7.00000000000003;201
11/26/2018 3:53:00 PM;52.74;0;0.265942028985507;0.0133638718188891;0.184643728187283;2.32828870779977;43;172
11/26/2018 4:32:00 PM;52.83;0;0.23768115942029;0.0461617571181066;0.173953290789201;2.50291036088475;34.0000000000003;181
11/26/2018 5:22:00 PM;52.57;0;0.201449275362319;0.050591305348334;0.142706271215543;1.99844780752814;60.0000000000001;155
11/26/2018 6:22:00 PM;52.65;0;0.157971014492754;0.0598669764079389;0.121585553820118;2.15366705471478;52.0000000000003;163
11/26/2018 7:22:00 PM;52.56;0;0.114492753623188;0.059272508133752;0.0967928684367448;1.97904540162981;60.9999999999999;154
11/26/2018 8:22:00 PM;52.49;0;0.0710144927536232;0.0525472408746666;0.0720540809421275;1.84322856034149;68;147
11/26/2018 9:22:00 PM;52.53;0;0.027536231884058;0.0498702110748255;0.0555016409138291;1.92083818393481;64.0000000000001;151
11/26/2018 10:00:00 PM;52.52;1;0;0.0464067807635544;0.0416305684820465;1.90143577803648;64.9999999999999;150
11/27/2018 12:00:00 AM;52.52;0;0.956521739130435;0.0431644147844779;0.0307105620023759;0.114372855508964;8.99999999999963;16.0000000000004
11/27/2018 1:00:00 AM;52.45;0;0.91304347826087;0.034548151811876;0.0176754392238192;-0.0190621425848227;15.9999999999997;9.00000000000034
11/27/2018 2:00:00 AM;52.19;0;0.869565217391304;0.00666306655627835;-0.00816771682542271;-0.514677849790322;42.0000000000002;15.9999999999997
11/27/2018 3:00:00 AM;52.22;0;0.826086956521739;-0.0128669924508742;-0.0221582206660602;-0.457491422035841;39.0000000000001;18.9999999999998
11/27/2018 4:00:00 AM;52.46;0;0.782608695652174;-0.00887638919493838;-0.0145340939280995;0;14.9999999999999;43
11/27/2018 5:00:00 AM;52.39;0;0.739130434782609;-0.0112327383340727;-0.0135123544537871;-0.133434998093786;21.9999999999999;35.9999999999999
11/27/2018 6:00:00 AM;52.28;0;0.695652173913043;-0.0217258011828605;-0.0192043338420599;-0.343118566526877;32.9999999999998;25
11/27/2018 7:00:00 AM;52.12;0;0.652173913043478;-0.0424628071050392;-0.0319530718113909;-0.648112847884109;49.0000000000002;8.99999999999963
11/27/2018 8:00:00 AM;52.17;0;0.608695652173913;-0.0542372384445855;-0.0349820025207497;-0.552802134959968;43.9999999999998;14.0000000000001
11/27/2018 9:00:00 AM;51.86;0;0.565217391304348;-0.087573476805261;-0.0546545927051402;-1.14372855508959;75;24.0000000000002
11/27/2018 10:00:00 AM;52.21;0;0.521739130434783;-0.0847733960131265;-0.0414836095304046;-0.476553564620663;39.9999999999999;59.0000000000003
11/27/2018 11:00:00 AM;52.66;0;0.478260869565217;-0.0457160860362436;-0.00194103964281728;0.381242851696523;19.0000000000005;104
11/27/2018 12:00:00 PM;52.62;0;0.434782608695652;-0.017785531655079;0.0207916117906778;0.304994281357218;26.0000000000005;100
11/27/2018 1:00:00 PM;52.37;0;0.391304347826087;-0.0156429544999739;0.0183473511566263;-0.171559283263445;51.0000000000005;75
11/27/2018 1:50:00 PM;52.42;0;0.355072463768116;-0.00979742590837418;0.0193543037985808;-0.0762485703393045;46.0000000000001;80.0000000000004
11/27/2018 2:23:00 PM;52.65;0;0.331159420289855;0.0132416341096473;0.0339146910532818;0.3621807091117;23.0000000000004;103
11/27/2018 2:49:00 PM;52.72;0;0.31231884057971;0.0367253234786418;0.0459187043378211;0.495615707205486;20.0000000000003;110
11/27/2018 3:20:00 PM;53.08;0;0.289855072463768;0.0834236519189773;0.0740936262225252;1.18185284025924;6.00000000000023;146
11/27/2018 3:48:00 PM;53.25;0;0.269565217391304;0.132621218054069;0.0986329538860939;1.50590926420129;4.99999999999972;163
11/27/2018 4:21:00 PM;52.66;0;0.245652173913043;0.122589439749035;0.0708809404648476;0.381242851696523;64.0000000000001;104
11/27/2018 4:54:00 PM;52.61;0;0.221739130434783;0.109344149740828;0.0461085203653124;0.285932138772395;68.9999999999998;99.0000000000002
11/27/2018 5:19:00 PM;51.85;0;0.203623188405797;0.0370939179709708;-0.0209133691236357;-1.16279069767442;145;23.0000000000004
11/27/2018 5:32:00 PM;51.6;0;0.194202898550725;-0.0398781316261676;-0.0783083349766193;-1.63934426229508;170;38.0000000000003
11/27/2018 6:09:00 PM;51.9;0;0.167391304347826;-0.0757977929159281;-0.0913823970131039;-1.06747998475029;140;68
11/27/2018 6:50:00 PM;52.39;0;0.13768115942029;-0.0639878660869329;-0.0636579761472869;-0.133434998093786;90.9999999999997;117
11/27/2018 7:39:00 PM;52.57;0;0.102173913043478;-0.0396468936016845;-0.0314536029296308;0.209683568433091;72.9999999999997;135
11/27/2018 8:39:00 PM;52.66;0;0.058695652173913;-0.0129450274824521;-0.00380138944831872;0.381242851696523;64.0000000000001;144
11/27/2018 9:39:00 PM;53.02;0;0.0152173913043478;0.0368407083942373;0.0367874771426965;1.06747998475029;27.9999999999994;180
11/27/2018 10:00:00 PM;53.01;1;0;0.0746290688857201;0.0596606701073434;1.04841784216545;28.9999999999999;179
