UTC0;Input0;136_0;134_0;97_0;98_0;125_0;127_0;128_0 (Info_to_ignore: TickSize: 0.01 PointValue: 1000)
12/5/2018 7:30:00 PM;53.93;0;0.108695652173913;0.0290900940534797;-0.111021001980715;0.784900018688099;143;85.0000000000001
12/5/2018 8:00:00 PM;53.94;0;0.0869565217391304;-0.00368415589517213;-0.115036201543494;0.803588114371145;142;85.9999999999999
12/5/2018 8:30:00 PM;53.93;0;0.0652173913043478;-0.0301177231666756;-0.113175815051998;0.784900018688099;143;85.0000000000001
12/5/2018 9:00:00 PM;53.95;0;0.0434782608695652;-0.0488891194829009;-0.105557769094578;0.822276210054205;141;87.0000000000005
12/5/2018 9:30:00 PM;53.73;0;0.0217391304347826;-0.0805887705057771;-0.109805936093964;0.411138105027096;163;64.9999999999999
12/5/2018 10:00:00 PM;53.84;1;0;-0.0957313601048355;-0.0999588205544177;0.616707157540657;152;76.0000000000005
12/5/2018 11:30:00 PM;53.75;0;0.978260869565217;-0.113683743863589;-0.0943289634505373;-0.18570102135562;42.0000000000002;7.00000000000003
12/6/2018 12:00:00 AM;53.6;0;0.956521739130435;-0.138419272519435;-0.0952515936851066;-0.464252553389044;57;7.99999999999983
12/6/2018 12:30:00 AM;53.76;0;0.934782608695652;-0.14345799984217;-0.0802322568062727;-0.167130919220062;41.0000000000004;23.9999999999995
12/6/2018 1:00:00 AM;53.57;0;0.91304347826087;-0.160927566834715;-0.0781614590390546;-0.519962859795731;60.0000000000001;4.99999999999972
12/6/2018 1:30:00 AM;53.61;0;0.891304347826087;-0.169589733944726;-0.0694589009192521;-0.445682451253486;56.0000000000002;18.9999999999998
12/6/2018 2:00:00 AM;53.59;0;0.869565217391304;-0.176039127162596;-0.0607266353096981;-0.482822655524602;57.9999999999998;17.0000000000002
12/6/2018 2:30:00 AM;53.57;0;0.847826086956522;-0.180681368263066;-0.0522951011281344;-0.519962859795731;60.0000000000001;14.9999999999999
12/6/2018 3:00:00 AM;53.47;0;0.826086956521739;-0.190236612791765;-0.0494802765254662;-0.705663881151351;70.0000000000003;4.99999999999972
12/6/2018 3:30:00 AM;53.48;0;0.804347826086957;-0.194757256080159;-0.0432007358510885;-0.687093779015793;69.0000000000005;5.99999999999952
12/6/2018 3:50:00 AM;53.05;0;0.789855072463768;-0.2303816090146;-0.0630600710284236;-1.48560817084495;112;8.99999999999963
12/6/2018 4:20:00 AM;53.29;0;0.768115942028985;-0.236521696253668;-0.0553601266139931;-1.03992571959146;88.0000000000003;32.9999999999998
12/6/2018 4:50:00 AM;53.26;0;0.746376811594203;-0.241030064361162;-0.0478947957771899;-1.09563602599815;91.0000000000004;29.9999999999997
12/6/2018 5:20:00 AM;53.27;0;0.72463768115942;-0.241017759438414;-0.0383059926835533;-1.07706592386258;89.9999999999999;31.0000000000002
12/6/2018 5:50:00 AM;53.29;0;0.702898550724638;-0.236666036100779;-0.0271634154767347;-1.03992571959146;88.0000000000003;32.9999999999998
12/6/2018 6:20:00 AM;53.21;0;0.681159420289855;-0.23694128378667;-0.021950930530101;-1.18848653667595;96.0000000000001;25
12/6/2018 6:50:00 AM;53.16;0;0.659420289855073;-0.238445352101408;-0.0187639990758709;-1.28133704735377;101.000000000001;19.9999999999996
12/6/2018 7:20:00 AM;53.54;0;0.63768115942029;-0.206593036939431;0.010470652868885;-0.575673166202418;63.0000000000003;57.9999999999998
12/6/2018 7:42:00 AM;53.84;0;0.621739130434783;-0.155351558827462;0.0493697047846831;-0.018570102135558;32.9999999999998;88.0000000000003
12/6/2018 7:46:00 AM;54.2;0;0.618840579710145;-0.0847167647644937;0.0960035990781211;0.649953574744664;0.999999999999801;124
12/6/2018 7:57:00 AM;53.87;0;0.610869565217391;-0.0547354672534652;0.10078791727132;0.0371402042711161;35.0000000000001;90.9999999999997
12/6/2018 8:12:00 AM;53.45;0;0.6;-0.0641263541920765;0.0731176242661668;-0.742804085422467;76.9999999999996;49.0000000000002
12/6/2018 8:31:00 AM;53.25;0;0.586231884057971;-0.08670751798509;0.0404291683785226;-1.11420612813371;96.9999999999999;28.9999999999999
12/6/2018 9:01:00 AM;53.24;0;0.564492753623188;-0.104208913914263;0.0183422179594795;-1.13277623026927;97.9999999999997;28.0000000000001
12/6/2018 9:04:00 AM;52.74;0;0.56231884057971;-0.1566193077173;-0.0272545406748456;-2.06128133704735;148;1.00000000000051
12/6/2018 9:17:00 AM;52.83;0;0.552898550724638;-0.188717259469335;-0.047481993941505;-1.8941504178273;139;35.0000000000001
12/6/2018 9:35:00 AM;53.09;0;0.539855072463768;-0.190973862585949;-0.0397908776464949;-1.41132776230269;113;61.0000000000007
12/6/2018 9:46:00 AM;52.99;0;0.531884057971014;-0.198542724143572;-0.037887791363294;-1.59702878365831;123;51.0000000000005
12/6/2018 9:49:00 AM;52.61;0;0.529710144927536;-0.232523539048913;-0.057494885014908;-2.30269266480966;161;13.0000000000003
12/6/2018 9:52:00 AM;52.23;0;0.527536231884058;-0.286810234042569;-0.0894252640068518;-3.00835654596101;199;18.9999999999998
12/6/2018 10:00:00 AM;52.27;0;0.521739130434783;-0.322883169048509;-0.100398559210234;-2.93407613741875;195;42.0000000000002
12/6/2018 10:19:00 AM;52.01;0;0.507971014492754;-0.368206600531245;-0.116577592554375;-3.41689879294337;221;15.9999999999997
12/6/2018 10:28:00 AM;51.79;0;0.501449275362319;-0.417070182456101;-0.132352939583385;-3.82544103992572;243;7.99999999999983
12/6/2018 10:34:00 AM;51.39;0;0.497101449275362;-0.482509510944737;-0.158233814457617;-4.56824512534819;283;13.0000000000003
12/6/2018 10:56:00 AM;51.33;0;0.481159420289855;-0.533067281003412;-0.167033267613033;-4.67966573816157;289;18
12/6/2018 11:11:00 AM;51.74;0;0.470289855072464;-0.533896675995209;-0.134290130083864;-3.91829155060353;248;59.0000000000003
12/6/2018 11:24:00 AM;52.19;0;0.460869565217391;-0.492564758384859;-0.0743665699788113;-3.08263695450326;203;104
12/6/2018 11:47:00 AM;52.65;0;0.444202898550725;-0.417873771557545;0.00025953347880181;-2.22841225626741;157;150
12/6/2018 12:14:00 PM;52.6;0;0.42463768115942;-0.358581701860281;0.0476412825408528;-2.32126276694522;162;145
12/6/2018 12:44:00 PM;52.49;0;0.402898550724638;-0.316816328714445;0.0715253245493509;-2.5255338904364;173;134
12/6/2018 12:54:00 PM;52;0;0.395652173913043;-0.319572046862696;0.0550156851208802;-3.43546889507893;222;85.0000000000001
12/6/2018 12:59:00 PM;51.6;0;0.392028985507246;-0.349998070518879;0.0196717291717577;-4.17827298050139;262;45.0000000000003
12/6/2018 1:09:00 PM;52.16;0;0.384782608695652;-0.325175176568372;0.0355956984978116;-3.13834726090994;206;101
12/6/2018 1:26:00 PM;52.34;0;0.372463768115942;-0.287662365905511;0.058486807328538;-2.80408542246982;188;119
12/6/2018 1:43:00 PM;51.91;0;0.360144927536232;-0.289295777882984;0.0454827162808523;-3.60259981429899;231;75.9999999999998
12/6/2018 2:01:00 PM;52.01;0;0.347101449275362;-0.279301490652998;0.0443816028086709;-3.41689879294337;221;85.9999999999999
12/6/2018 2:17:00 PM;52.44;0;0.335507246376812;-0.233986291362797;0.0717574416790974;-2.61838440111421;178;129
12/6/2018 2:37:00 PM;52.51;0;0.321014492753623;-0.190232374068621;0.0924090871786183;-2.48839368616528;171;136
12/6/2018 2:44:00 PM;52.69;0;0.315942028985507;-0.139425374774682;0.114572869178046;-2.15413184772517;153;154
12/6/2018 3:03:00 PM;52.56;0;0.302173913043478;-0.108400798407352;0.116477956436301;-2.39554317548746;166;141
12/6/2018 3:19:00 PM;51.95;0;0.290579710144928;-0.131519426057942;0.074687463028569;-3.52831940575673;227;80.0000000000004
12/6/2018 3:28:00 PM;51.69;0;0.284057971014493;-0.168874254831962;0.0298661074036387;-4.01114206128134;253;53.9999999999999
12/6/2018 3:42:00 PM;51.73;0;0.273913043478261;-0.193025482448846;0.00457190382940426;-3.9368616527391;249;57.9999999999998
12/6/2018 4:01:00 PM;52.06;0;0.260144927536232;-0.183422877505386;0.0113396070182913;-3.32404828226555;216;91.0000000000004
12/6/2018 4:08:00 PM;51.86;0;0.255072463768116;-0.18976359582598;0.00399911095815794;-3.69545032497679;236;71.0000000000001
12/6/2018 4:19:00 PM;51.52;0;0.247101449275362;-0.219691354101933;-0.020742917854236;-4.32683379758588;270;37.0000000000005
12/6/2018 4:29:00 PM;51.38;0;0.239855072463768;-0.251803513958002;-0.0422840621682443;-4.58681522748375;284;23.0000000000004
12/6/2018 4:37:00 PM;51.35;0;0.234057971014493;-0.27648622023888;-0.0535734147592976;-4.64252553389044;287;35.0000000000001
12/6/2018 4:53:00 PM;51.84;0;0.222463768115942;-0.253585363675583;-0.0245380465568007;-3.73259052924791;238;84.0000000000003
12/6/2018 4:56:00 PM;52.36;0;0.220289855072464;-0.191271753961601;0.0302204505257451;-2.7669452181987;186;136
12/6/2018 4:58:00 PM;51.77;0;0.218840579710145;-0.187336341747375;0.0273246901919766;-3.86258124419684;245;77.0000000000003
12/6/2018 5:20:00 PM;51.98;0;0.202898550724638;-0.165366017741967;0.0394360113579083;-3.47260909935005;224;97.9999999999997
12/6/2018 5:50:00 PM;52.13;0;0.181159420289855;-0.134302475940096;0.0563996425278231;-3.19405756731662;209;113
12/6/2018 6:20:00 PM;51.94;0;0.159420289855072;-0.123591125799713;0.0536887941345649;-3.5468895078923;228;93.9999999999998
12/6/2018 6:50:00 PM;52.16;0;0.13768115942029;-0.0962407389284863;0.0648313448046334;-3.13834726090994;206;116
12/6/2018 7:20:00 PM;52.06;0;0.115942028985507;-0.0816928205657987;0.0635034105338568;-3.32404828226555;216;106
12/6/2018 7:29:00 PM;52.46;0;0.109420289855072;-0.0374550746056741;0.0861929251951851;-2.58124419684308;176;146
12/6/2018 7:59:00 PM;52.41;0;0.0876811594202899;-0.00635763746193163;0.0938322898711421;-2.6740947075209;181;141
12/6/2018 8:29:00 PM;52.58;0;0.0659420289855072;0.0316401567385753;0.105464067257319;-2.35840297121635;164;158
12/6/2018 8:59:00 PM;52.63;0;0.0442028985507246;0.0650385407220071;0.111089960992601;-2.26555246053853;159;163
12/6/2018 9:29:00 PM;52.59;0;0.022463768115942;0.0872733026381312;0.10665977832698;-2.33983286908078;163;159
12/6/2018 9:59:00 PM;52.63;0;0.00072463768115942;0.106890015790206;0.101021193183244;-2.26555246053853;159;163
12/6/2018 10:00:00 PM;52.63;1;0;0.121041115658187;0.0921378344409798;-2.26555246053853;159;163
12/6/2018 11:30:00 PM;52.49;0;0.978260869565217;0.119580682612778;0.0725419211164565;-0.360668185269548;19.9999999999996;0
12/7/2018 12:00:00 AM;52.42;0;0.956521739130435;0.111489680282467;0.0515607350289169;-0.493545937737278;26.9999999999996;0
12/7/2018 12:30:00 AM;52.5;0;0.934782608695652;0.110261804607354;0.0402662874830431;-0.341685649202733;18.9999999999998;10.9999999999999
12/7/2018 1:00:00 AM;52.5;0;0.91304347826087;0.108043248968933;0.0304381854756973;-0.341685649202733;18.9999999999998;10.9999999999999
12/7/2018 1:30:00 AM;52.11;0;0.891304347826087;0.0739626911443168;-0.00291389787913514;-1.08200455580866;57.9999999999998;4.99999999999972
12/7/2018 2:00:00 AM;52.16;0;0.869565217391304;0.0504071237188199;-0.0211755722437056;-0.987091875474569;53.0000000000001;9.99999999999943
12/7/2018 2:30:00 AM;52.14;0;0.847826086956522;0.0297820253231365;-0.0334405365115112;-1.0250569476082;54.9999999999997;13.0000000000003
12/7/2018 3:00:00 AM;52.24;0;0.826086956521739;0.0212605718755441;-0.0335695919672829;-0.835231586940011;44.9999999999996;23.0000000000004
12/7/2018 3:30:00 AM;52.24;0;0.804347826086957;0.0143419337399564;-0.0323905840822965;-0.835231586940011;44.9999999999996;23.0000000000004
12/7/2018 4:00:00 AM;52.21;0;0.782608695652174;0.00636474507258811;-0.0322942181997318;-0.892179195140469;47.9999999999997;20.0000000000003
12/7/2018 4:30:00 AM;52.21;0;0.760869565217391;4.22782241145114E-05;-0.0308933480385643;-0.892179195140469;47.9999999999997;20.0000000000003
12/7/2018 5:00:00 AM;52.17;0;0.739130434782609;-0.00810258643750217;-0.0312305701601448;-0.968109339407741;51.9999999999996;16.0000000000004
12/7/2018 5:30:00 AM;52.09;0;0.717391304347826;-0.0207733198739533;-0.0351210428772767;-1.11996962794229;59.9999999999994;8.00000000000054
12/7/2018 6:00:00 AM;52.02;0;0.695652173913043;-0.036047845274318;-0.0403164546221132;-1.25284738041002;66.9999999999995;13.0000000000003
12/7/2018 6:30:00 AM;51.89;0;0.673913043478261;-0.0579746347444186;-0.049794595273771;-1.49962034927866;79.9999999999997;7.99999999999983
12/7/2018 7:00:00 AM;51.85;0;0.652173913043478;-0.0776839468962649;-0.0556031259404939;-1.57555049354593;83.9999999999996;10.0000000000001
12/7/2018 7:30:00 AM;51.94;0;0.630434782608696;-0.0850609413526016;-0.0503840963174644;-1.40470766894457;75;18.9999999999998
12/7/2018 8:00:00 AM;51.9;0;0.608695652173913;-0.0930621655978499;-0.0467082564501702;-1.48063781321185;78.9999999999999;14.9999999999999
12/7/2018 8:30:00 AM;52;0;0.58695652173913;-0.0902931855552609;-0.035151421126065;-1.29081245254366;68.9999999999998;25
12/7/2018 8:44:00 AM;52.52;0;0.576811594202899;-0.0456132930939148;0.0076227770682249;-0.30372057706909;16.9999999999995;77.0000000000003
12/7/2018 9:13:00 AM;52.17;0;0.555797101449275;-0.0380080976544619;0.0121823780061423;-0.968109339407741;51.9999999999996;42.0000000000002
12/7/2018 9:31:00 AM;51.69;0;0.542753623188406;-0.0699070687756418;-0.0157732744920301;-1.87927107061504;100;15.9999999999997
12/7/2018 9:54:00 AM;52.07;0;0.526086956521739;-0.0637890881010605;-0.00772423505395908;-1.15793470007593;61.9999999999997;54.9999999999997
12/7/2018 10:24:00 AM;52.09;0;0.504347826086957;-0.0566734156283673;-0.000486850065012631;-1.11996962794229;59.9999999999994;57
12/7/2018 10:54:00 AM;52.19;0;0.482608695652174;-0.0424753996953129;0.0109689326944334;-0.930144267274112;50;66.9999999999995
12/7/2018 11:24:00 AM;52.46;0;0.460869565217391;-0.00932908636091412;0.0352921968230657;-0.417615793470005;28.9999999999999;93.9999999999998
12/7/2018 11:54:00 AM;52.32;0;0.439130434782609;0.00557847065446992;0.0401598030707598;-0.683371298405466;43;79.9999999999997
12/7/2018 12:21:00 PM;52.79;0;0.419565217391304;0.0546874857445374;0.0714150545286618;0.208807896735003;9.00000000000034;127
12/7/2018 12:51:00 PM;52.7;0;0.397826086956522;0.0853605034277081;0.081670457769466;0.037965072133643;20.9999999999994;118
12/7/2018 1:03:00 PM;53.14;0;0.389130434782609;0.143519015818477;0.111863176128188;0.873196659073654;1.9999999999996;162
12/7/2018 1:07:00 PM;52.92;0;0.386231884057971;0.169899399989944;0.110594848239724;0.455580865603648;60.9999999999999;140
12/7/2018 1:19:00 PM;53.49;0;0.377536231884058;0.234101702118707;0.13983772029479;1.53758542141231;3.99999999999991;197
12/7/2018 1:37:00 PM;53.57;0;0.364492753623188;0.288116591796587;0.155082087978136;1.68944570994685;7.99999999999983;205
12/7/2018 1:40:00 PM;54.22;0;0.36231884057971;0.379004421694674;0.196775934300978;2.92331055429005;18.9999999999998;270
12/7/2018 1:42:00 PM;54.74;0;0.360869565217391;0.487375178205205;0.244117352649208;3.91040242976462;8.99999999999963;322
12/7/2018 1:51:00 PM;54.74;0;0.354347826086957;0.56672690848319;0.258775266341754;3.91040242976462;28.9999999999999;322
12/7/2018 2:06:00 PM;54.57;0;0.343478260869565;0.608877387664144;0.240740596418166;3.5876993166287;46.0000000000001;305
12/7/2018 2:24:00 PM;54.45;0;0.330434782608696;0.625389844143079;0.205802442317681;3.35990888382689;57.9999999999998;293
12/7/2018 2:41:00 PM;54.6;0;0.318115942028986;0.643165816095028;0.178862731415704;3.64464692482916;43;308
12/7/2018 2:54:00 PM;54.65;0;0.308695652173913;0.653751938665991;0.151559083189333;3.73955960516325;45.0000000000003;313
12/7/2018 3:18:00 PM;54.27;0;0.291304347826087;0.624282354484649;0.097671599206393;3.01822323462415;82.9999999999998;275
12/7/2018 3:36:00 PM;54.73;0;0.278260869565217;0.630774476798592;0.0833309772162693;3.89141989369779;37.0000000000005;320.999999999999
12/7/2018 3:52:00 PM;54.59;0;0.266666666666667;0.617504493120926;0.0560487948308821;3.62566438876235;54.9999999999997;307
12/7/2018 4:12:00 PM;54.59;0;0.252173913043478;0.600070694021653;0.0308919965852876;3.62566438876235;54.9999999999997;307
12/7/2018 4:31:00 PM;54.7;0;0.238405797101449;0.588348250920845;0.0153356427875835;3.83447228549735;43.9999999999998;318
12/7/2018 5:01:00 PM;54.65;0;0.216666666666667;0.568470573267263;-0.00363362789279909;3.73955960516325;49.0000000000002;313
12/7/2018 5:31:00 PM;54.6;0;0.194927536231884;0.542429993074087;-0.0237393664687795;3.64464692482916;53.9999999999999;308
12/7/2018 6:01:00 PM;54.74;0;0.173188405797101;0.527014381890559;-0.0313239821218458;3.91040242976462;39.9999999999999;322
12/7/2018 6:31:00 PM;54.55;0;0.151449275362319;0.493774066782208;-0.0516514377841576;3.54973424449506;59.0000000000003;302.999999999999
12/7/2018 6:40:00 PM;54.05;0;0.144927536231884;0.42221799008157;-0.0985660115878365;2.60060744115413;109;252.999999999999
12/7/2018 6:57:00 PM;53.85;0;0.132608695652174;0.345389519845092;-0.140315585459452;2.22095671981777;129;233
12/7/2018 7:18:00 PM;53.56;0;0.117391304347826;0.258126307895203;-0.182063037927472;1.67046317388004;158;204
12/7/2018 7:34:00 PM;53.31;0;0.105797101449275;0.166873064254744;-0.218653025254345;1.19589977220957;183;179
12/7/2018 8:04:00 PM;53.31;0;0.0840579710144927;0.0934766703568997;-0.233639535321752;1.19589977220957;183;179
12/7/2018 8:34:00 PM;53.46;0;0.0623188405797101;0.0468729239086443;-0.224194625416006;1.48063781321185;168;194
12/7/2018 9:04:00 PM;53.41;0;0.0405797101449275;0.00583724878356406;-0.212184240432869;1.38572513287775;173;188.999999999999
12/7/2018 9:34:00 PM;53.14;0;0.0188405797101449;-0.047918191827641;-0.212751744835259;0.873196659073654;200;162
12/7/2018 10:00:00 PM;53.05;1;0;-0.0966676886959306;-0.209200993362839;0.702353834472281;209;152.999999999999
12/9/2018 11:30:00 PM;53.44;0;0.978260869565217;-0.102649001755744;-0.172145845138122;0.925401322001879;7.00000000000003;48.9999999999995
12/10/2018 12:00:00 AM;53.32;0;0.956521739130435;-0.11573807607035;-0.148187935562183;0.698772426817748;18.9999999999998;36.9999999999997
12/10/2018 12:30:00 AM;53.23;0;0.934782608695652;-0.131853583569601;-0.131442754449147;0.528800755429639;28.0000000000001;27.9999999999994
12/10/2018 1:00:00 AM;53.4;0;0.91304347826087;-0.129415834931471;-0.103204004648814;0.849858356940502;10.9999999999999;44.9999999999996
12/10/2018 1:30:00 AM;53.58;0;0.891304347826087;-0.111672119218618;-0.0683682311487679;1.18980169971671;7.00000000000003;62.9999999999995
12/10/2018 2:00:00 AM;53.6;0;0.869565217391304;-0.0949022893100349;-0.0412787209921481;1.2275731822474;5.99999999999952;64.9999999999999
12/10/2018 2:30:00 AM;53.57;0;0.847826086956522;-0.083075188506335;-0.0235612961507586;1.17091595845136;15.9999999999997;61.9999999999997
12/10/2018 3:00:00 AM;53.47;0;0.826086956521739;-0.0808394236201693;-0.0170604250116743;0.982058545797915;25.9999999999998;51.9999999999996
12/10/2018 3:30:00 AM;53.41;0;0.804347826086957;-0.0829528337678198;-0.0153390681274599;0.868744098205843;32;45.9999999999994
12/10/2018 4:00:00 AM;53.47;0;0.782608695652174;-0.0788769832137746;-0.00901057405873169;0.982058545797915;25.9999999999998;51.9999999999996
12/10/2018 4:30:00 AM;53.43;0;0.760869565217391;-0.0779756531989193;-0.00648739523510114;0.906515580736538;29.9999999999997;47.9999999999997
12/10/2018 5:00:00 AM;53.48;0;0.739130434782609;-0.0723922675382838;-0.000723207659572483;1.00094428706326;25;52.9999999999994
12/10/2018 5:30:00 AM;53.36;0;0.717391304347826;-0.0767654865501726;-0.00407714133716902;0.774315391879125;36.9999999999997;40.9999999999997
12/10/2018 6:00:00 AM;53.43;0;0.695652173913043;-0.0737329317982329;-0.0008356692681835;0.906515580736538;29.9999999999997;47.9999999999997
12/10/2018 6:30:00 AM;53.42;0;0.673913043478261;-0.071314458054708;0.00126624358027311;0.887629839471197;30.9999999999995;46.9999999999999
12/10/2018 7:00:00 AM;53.33;0;0.652173913043478;-0.0757864292464774;-0.00256458208919698;0.717658168083089;39.9999999999999;37.9999999999995
12/10/2018 7:30:00 AM;53.44;0;0.630434782608696;-0.0696515185933393;0.0028562628511529;0.925401322001879;28.9999999999999;48.9999999999995
12/10/2018 8:00:00 AM;53.44;0;0.608695652173913;-0.0640512151631896;0.00676525302504211;0.925401322001879;28.9999999999999;48.9999999999995
12/10/2018 8:30:00 AM;53.23;0;0.58695652173913;-0.0756857214197524;-0.00389540258521656;0.528800755429639;50;27.9999999999994
12/10/2018 9:00:00 AM;53.45;0;0.565217391304348;-0.0663887024307996;0.00432129312298896;0.944287063267233;27.9999999999994;50
12/10/2018 9:30:00 AM;53.41;0;0.543478260869565;-0.0615390299758545;0.00733677246234729;0.868744098205843;32;45.9999999999994
12/10/2018 10:00:00 AM;53.07;0;0.521739130434783;-0.0841606366852261;-0.0122278673976195;0.226628895184131;65.9999999999997;11.9999999999997
12/10/2018 10:30:00 AM;52.64;0;0.5;-0.135227016452554;-0.0506353977319575;-0.585457979225689;109;2.00000000000031
12/10/2018 11:00:00 AM;52.69;0;0.478260869565217;-0.169706635740887;-0.0680920136162329;-0.491029272898971;104;15.9999999999997
12/10/2018 11:30:00 AM;52.8;0;0.456521739130435;-0.186011674946954;-0.0675176422578398;-0.283286118980181;93;26.9999999999996
12/10/2018 12:00:00 PM;52.65;0;0.434782608695652;-0.208632299111855;-0.0721106131381926;-0.566572237960348;108;11.9999999999997
12/10/2018 12:30:00 PM;52.58;0;0.41304347826087;-0.229561479877958;-0.0744318351234366;-0.698772426817761;115;4.99999999999972
12/10/2018 1:00:00 PM;52.84;0;0.391304347826087;-0.222602160194675;-0.0539780123521232;-0.20774315391879;88.9999999999993;36.0000000000007
12/10/2018 1:30:00 PM;52.67;0;0.369565217391304;-0.228174178560252;-0.0476400245741598;-0.528800755429653;106;19.0000000000005
12/10/2018 2:00:00 PM;52.48;0;0.347826086956522;-0.245096139632309;-0.0516495885169737;-0.88762983947121;125;4.99999999999972
12/10/2018 2:22:00 PM;52.35;0;0.331884057971015;-0.265931338311191;-0.057987829756684;-1.13314447592068;138;13.0000000000003
12/10/2018 2:45:00 PM;52.51;0;0.315217391304348;-0.266461122594514;-0.0468140912320055;-0.830972615675174;122;28.9999999999999
12/10/2018 3:06:00 PM;52.63;0;0.3;-0.254266952188637;-0.0276959366609028;-0.60434372049103;109.999999999999;45.0000000000003
12/10/2018 3:25:00 PM;52.83;0;0.286231884057971;-0.225861069936869;0.000567956472692088;-0.226628895184145;89.9999999999999;64.9999999999999
12/10/2018 3:51:00 PM;52.83;0;0.267391304347826;-0.201031833757426;0.0203177541217078;-0.226628895184145;89.9999999999999;64.9999999999999
12/10/2018 4:14:00 PM;52.5;0;0.250724637681159;-0.205612553744963;0.0125896273073367;-0.849858356940515;123;32
12/10/2018 4:36:00 PM;52.36;0;0.234782608695652;-0.218026365088527;0.000140652771018573;-1.11425873465534;137;18
12/10/2018 5:06:00 PM;52.53;0;0.21304347826087;-0.211706401154409;0.00516849336410913;-0.793201133144479;120;35.0000000000001
12/10/2018 5:36:00 PM;52.54;0;0.191304347826087;-0.203544533101706;0.0106642891334496;-0.774315391879138;119;35.9999999999999
12/10/2018 6:06:00 PM;52.62;0;0.169565217391304;-0.188448544933891;0.0206082218410115;-0.623229461756384;111;43.9999999999998
12/10/2018 6:36:00 PM;52.55;0;0.147826086956522;-0.180057687595202;0.0231992633437607;-0.755429650613797;118;36.9999999999997
12/10/2018 7:06:00 PM;52.06;0;0.126086956521739;-0.210520033696277;-0.00581046620585138;-1.68083097261568;166.999999999999;5.00000000000043
12/10/2018 7:26:00 PM;51.94;0;0.111594202898551;-0.241560105043888;-0.0294804300427702;-1.90745986779982;179;18.9999999999998
12/10/2018 7:49:00 PM;51.68;0;0.0949275362318841;-0.283867168292929;-0.0574299946334487;-2.39848914069878;205;0
12/10/2018 8:19:00 PM;51.6;0;0.0731884057971015;-0.320160540715491;-0.0749786936448091;-2.54957507082153;213;2.00000000000031
12/10/2018 8:49:00 PM;51.77;0;0.0514492753623188;-0.331385712377433;-0.0689630922454002;-2.22851746931067;195.999999999999;32
12/10/2018 9:19:00 PM;51.74;0;0.0297101449275362;-0.338797049578353;-0.0610995435570568;-2.28517469310671;198.999999999999;28.9999999999999
12/10/2018 9:49:00 PM;51.76;0;0.00797101449275362;-0.339147276165079;-0.0491598161150257;-2.24740321057602;197;30.9999999999995
12/10/2018 10:00:00 PM;51.81;1;0;-0.331568140001799;-0.0332645439613969;-2.15297450424929;191.999999999999;35.9999999999999
12/10/2018 11:30:00 PM;51.88;0;0.978260869565217;-0.316267470472148;-0.0143710995453966;0.135109052306505;9.99999999999943;7.00000000000003
12/11/2018 12:00:00 AM;51.87;0;0.956521739130435;-0.301473299524723;0.000338457121622948;0.115807759119852;10.9999999999999;5.99999999999952
12/11/2018 12:30:00 AM;51.92;0;0.934782608695652;-0.282458227705241;0.0154828231528836;0.212314225053077;5.99999999999952;10.9999999999999
12/11/2018 1:00:00 AM;51.89;0;0.91304347826087;-0.266734644624961;0.0249651249865312;0.154410345493145;8.99999999999963;7.99999999999983
12/11/2018 1:30:00 AM;52.12;0;0.891304347826087;-0.233028308654653;0.0469371687654714;0.598340088785939;5.00000000000043;30.9999999999995
12/11/2018 2:00:00 AM;52.12;0;0.869565217391304;-0.203964617411195;0.0608006880071434;0.598340088785939;10.9999999999999;30.9999999999995
12/11/2018 2:30:00 AM;52.09;0;0.847826086956522;-0.181262698432285;0.066802085588843;0.54043620922602;13.9999999999993;28.0000000000001
12/11/2018 3:00:00 AM;52.12;0;0.826086956521739;-0.159017460503719;0.0712378588139269;0.598340088785939;10.9999999999999;30.9999999999995
12/11/2018 3:30:00 AM;52.08;0;0.804347826086957;-0.142967573687848;0.0698301965038385;0.521134916039367;14.9999999999999;26.9999999999996
12/11/2018 4:00:00 AM;52.07;0;0.782608695652174;-0.129561336738803;0.0665891467623069;0.501833622852727;15.9999999999997;25.9999999999998
12/11/2018 4:30:00 AM;52.01;0;0.760869565217391;-0.122367717058054;0.0590262131544443;0.386025863732862;21.9999999999999;19.9999999999996
12/11/2018 5:00:00 AM;52.07;0;0.739130434782609;-0.110550861558224;0.0566744549234199;0.501833622852727;15.9999999999997;25.9999999999998
12/11/2018 5:30:00 AM;52.07;0;0.717391304347826;-0.100032802559127;0.0537540111380132;0.501833622852727;15.9999999999997;25.9999999999998
12/11/2018 6:00:00 AM;52.01;0;0.695652173913043;-0.0954385078725508;0.0466786446596717;0.386025863732862;21.9999999999999;19.9999999999996
12/11/2018 6:30:00 AM;51.94;0;0.673913043478261;-0.096335416504175;0.036625388822438;0.250916811426357;28.9999999999999;12.9999999999995
12/11/2018 7:00:00 AM;51.97;0;0.652173913043478;-0.0935471207995633;0.0315309476216398;0.30882069098629;25.9999999999998;15.9999999999997
12/11/2018 7:30:00 AM;51.93;0;0.630434782608696;-0.0934873777740108;0.0252725525177538;0.231615518239717;29.9999999999997;11.9999999999997
12/11/2018 8:00:00 AM;51.88;0;0.608695652173913;-0.0963637913263753;0.0179169111723115;0.135109052306505;34.9999999999994;10.0000000000001
12/11/2018 8:30:00 AM;51.91;0;0.58695652173913;-0.0951260664306304;0.0153237088544451;0.193012931866424;32;28.9999999999999
