UTC0;Input0;136_0;134_0;97_0;98_0;125_10;127_0;128_0 (Info_to_ignore: TickSize: 1 PointValue: 5)
9/7/2018 8:58:00 AM;26041;0;0.523188405797101;1.60658445394074;-2.30577556924887;-0.168679317615488;64;29
9/7/2018 9:58:00 AM;26037;0;0.479710144927536;-0.529385636851657;-3.55339652803301;-0.184013801035078;68;25
9/7/2018 10:58:00 AM;26053;0;0.436231884057971;-0.920480316111934;-3.15559296583463;-0.122675867356718;52;41
9/7/2018 11:58:00 AM;26041;0;0.392753623188406;-2.17366867945384;-3.52702506334123;-0.168679317615488;64;29
9/7/2018 12:47:00 PM;25989;0;0.357246376811594;-7.27888840937158;-6.90579583460717;-0.368027602070155;116;2
9/7/2018 1:33:00 PM;25972;0;0.323913043478261;-12.5518794979434;-9.74302953854323;-0.433199156603412;133;4
9/7/2018 1:48:00 PM;26006;0;0.31304347826087;-13.827848248271;-8.81519863109666;-0.302856047536899;99;38
9/7/2018 2:11:00 PM;26053;0;0.296376811594203;-10.9206687991173;-4.72641534555431;-0.122675867356718;52;85
9/7/2018 2:46:00 PM;26032;0;0.271014492753623;-10.1937257116151;-3.19957780644173;-0.203181905309565;73;64
9/7/2018 3:33:00 PM;26051;0;0.23695652173913;-7.9923460765458;-0.79855853709793;-0.130343109066513;54;83
9/7/2018 4:06:00 PM;26032;0;0.21304347826087;-7.69220709093133;-0.39873564118677;-0.203181905309565;73;64
9/7/2018 4:09:00 PM;25979;0;0.210869565217391;-11.5973152122751;-3.44307501002446;-0.40636381061913;126;22
9/7/2018 4:21:00 PM;25955;0;0.202173913043478;-16.439239635416;-6.62799954653227;-0.498370711136669;150;27
9/7/2018 4:48:00 PM;25944;0;0.182608695652174;-20.9229212816281;-8.88934495419547;-0.540540540540541;161;44
9/7/2018 5:42:00 PM;25942;0;0.143478260869565;-24.3568835824335;-9.85864580400072;-0.548207782250335;163;42
