UTC0;Input0;134_0;97_0;98_0;125_0;127_0;128_0 (Info_to_ignore: TickSize: 1E-05 PointValue: 1)
7/23/2018 8:00:00 AM;1.17322;0.541666666666667;0.00143207410067592;-0.000342171035305496;0.0622606589395131;187.000000000004;178.999999999996
7/23/2018 9:00:00 AM;1.17064;0.5;0.00115579023170032;-0.000494763923424878;-0.15778386169606;445.000000000006;19.9999999999978
7/23/2018 10:00:00 AM;1.16962;0.458333333333333;0.000844789590973782;-0.000644611651321129;-0.244778207063594;546.999999999986;95.0000000000006
7/23/2018 11:00:00 AM;1.17137;0.416666666666667;0.000731102028114217;-0.000606639371344556;-0.0955232027565276;371.999999999995;269.999999999992
7/23/2018 12:00:00 PM;1.17154;0.375;0.000647260182248477;-0.000552384973768237;-0.0810241451952687;354.999999999994;286.999999999993
7/23/2018 1:00:00 PM;1.1718;0.333333333333333;0.000594936682698721;-0.000483766778654394;-0.0588491159839384;329.000000000001;312.999999999986
7/23/2018 2:00:00 PM;1.17023;0.291666666666667;0.000421920417436494;-0.000525426435133297;-0.192752176990842;485.999999999986;156.000000000001
7/23/2018 3:00:00 PM;1.17038;0.25;0.000293523965536835;-0.000523058309626365;-0.17995889090739;470.999999999999;170.999999999988
7/23/2018 4:00:00 PM;1.17021;0.208333333333333;0.000176022198771442;-0.000512448061113407;-0.194457948468649;487.999999999999;153.999999999987
7/23/2018 5:00:00 PM;1.16994;0.166666666666667;6.0417997473694E-05;-0.000502441809928923;-0.217485863418882;514.999999999999;126.999999999988
7/23/2018 6:00:00 PM;1.16908;0.125;-9.94476075029116E-05;-0.000529845931924423;-0.290834036964079;601.000000000007;70.9999999999988
7/23/2018 7:00:00 PM;1.16895;0.0833333333333333;-0.00023393550191475;-0.00053146706106901;-0.301921551569745;614.000000000003;58.0000000000025
7/23/2018 8:00:00 PM;1.16937;0.0416666666666667;-0.000303133305206815;-0.00048053189148886;-0.26610035053604;571.999999999995;100.000000000011
7/23/2018 9:00:00 PM;1.16919;0;-0.00036825257211448;-0.00043652092671722;-0.281452293836202;590.000000000002;82.0000000000043
7/23/2018 10:00:00 PM;1.16889;0.958333333333333;-0.000439006954197518;-0.000405820247040206;-0.0256587894183124;35.0000000000072;35.0000000000072
7/23/2018 11:00:00 PM;1.16914;0.916666666666667;-0.00046949535093832;-0.000349046915024807;-0.00427646490304257;36.9999999999981;60.0000000000156
7/24/2018 12:00:00 AM;1.16935;0.875;-0.000471279760339893;-0.000280665059541104;0.0136846876897628;16.000000000016;80.9999999999977
7/24/2018 1:00:00 AM;1.16925;0.833333333333333;-0.000475284300351486;-0.000227735679642157;0.00513175788365869;26.9999999999992;70.9999999999988
7/24/2018 2:00:00 AM;1.16976;0.791666666666667;-0.000432321654487478;-0.000147818427022519;0.0487516998947955;20.00000000002;122
7/24/2018 3:00:00 AM;1.16881;0.75;-0.000469518195141516;-0.000148011974141246;-0.0325011332632033;137.000000000009;26.9999999999992
7/24/2018 4:00:00 AM;1.16868;0.708333333333333;-0.000503680519640781;-0.000145739438912409;-0.0436199420111368;150.000000000006;24.9999999999861
7/24/2018 5:00:00 AM;1.16766;0.666666666666667;-0.000606073446018929;-0.000198505892232445;-0.13085982603341;252.000000000008;14.0000000000029
7/24/2018 6:00:00 AM;1.16843;0.625;-0.000617964502913182;-0.000168317559301359;-0.0650022665263877;174.999999999992;91.0000000000188
7/24/2018 6:59:00 AM;1.16596;0.584027777777778;-0.000817275564549469;-0.000294102896750116;-0.276259632737181;421.999999999989;17.0000000000003
7/24/2018 7:31:00 AM;1.16963;0.561805555555556;-0.000671353740309355;-0.000118544858008002;0.037632891146862;55.000000000005;417.000000000001
7/24/2018 8:22:00 AM;1.16868;0.526388888888889;-0.000625160245644851;-5.78810906747986E-05;-0.0436199420111368;178.000000000011;322
7/24/2018 9:22:00 AM;1.16907;0.484722222222222;-0.000550733316826424;1.32366705149031E-05;-0.0102635157673174;139;361.000000000011
7/24/2018 10:22:00 AM;1.17048;0.443055555555556;-0.000373666824825092;0.000152242530012988;0.110332794498757;14.0000000000029;502.000000000002
7/24/2018 11:22:00 AM;1.17068;0.401388888888889;-0.000214726788928754;0.000248946052727461;0.127438654110965;99.0000000000046;522
7/24/2018 12:22:00 PM;1.1701;0.359722222222222;-0.000134021897113312;0.000263720755634322;0.0778316612355534;157.000000000007;463.999999999998
7/24/2018 1:22:00 PM;1.1697;0.318055555555556;-0.000101173085609974;0.000237255653710129;0.0436199420111368;197.000000000003;424.000000000002
